Wavelength_center(microns),Wavelength_half_width(microns),Rplanet/Rstar,Rplanet/Rstar_error
3.642544910198188,0.0016834347428182905,0.14303541528559113,0.0003805626355811677
3.645911688576829,0.0016833587974915964,0.14309640763354456,0.0003781161462331898
3.6492783149278325,0.0016832827380099946,0.14310555340425896,0.00040789055031409686
3.652644789022888,0.0016832065643752614,0.14334204074638934,0.00041701388620279023
3.656011110633688,0.0016831302765858425,0.1440261150450647,0.00037401685046225907
3.659377279531924,0.0016830538746415158,0.14341385259143216,0.00038826618193907347
3.662743295489287,0.0016829773585442798,0.14332807972550352,0.0003927828240453051
3.66610915827747,0.001682900728292136,0.14311193413510281,0.00039197227786344626
3.669474867668163,0.0016828239838857506,0.14400020900633226,0.00037738266959985305
3.672840423433058,0.0016827471253249016,0.14359790687251675,0.0003892448029109784
3.676205825343848,0.001682670152610033,0.14304542161118564,0.00037958527474991807
3.679571073172222,0.0016825930657411448,0.14293883394650628,0.00041008343008911574
3.682936166689874,0.001682515864718015,0.14381445274317195,0.00039166457864795476
3.686301105668494,0.0016824385495399774,0.1431887818551613,0.00039295523942891664
3.6896658898797736,0.0016823611202094746,0.14353532878618713,0.0003935326802786554
3.6930305190954047,0.0016822835767231759,0.14370205097061206,0.0003858982019466494
3.69639499308708,0.0016822059190826355,0.14311518815221336,0.0004092963686643315
3.69975931162649,0.0016821281472885197,0.14311929252525854,0.0003941640471632736
3.7031234744853254,0.0016820502613397181,0.14348438274942468,0.00039199391863475104
3.706487481435279,0.001681972261237119,0.14257800012995525,0.0004102914303971252
3.7098513322480415,0.0016818941469805004,0.14286660281337565,0.0004164994123236327
3.7138877468008067,0.0020181697048273772,0.14291519681826667,0.0003732125104504977
3.8296074554915585,0.00235030685894988,0.14398105279895002,0.0003916381371885647
3.834308244211055,0.00235027803660226,0.14366522886193234,0.0004125562087449171
3.8390088102925164,0.002350222301002125,0.1425580844637688,0.00041669642327747897
3.8437089938820805,0.0023499717851109825,0.14262302239228436,0.00041657363226882063
3.8484089549914255,0.0023498422014427423,0.1434086403146952,0.0004199817691232279
3.8531084060313048,0.002349863378997119,0.1430425880574696,0.000401538466198142
3.8578076199893134,0.00234956981342882,0.14238440368601463,0.00042494929064423956
3.8625067690421577,0.0023494501320846517,0.1436046153896767,0.00039991818397352915
3.8672053654056002,0.002349079875655802,0.14312067789047594,0.00043902922051010964
3.871903656655915,0.0023491708280651835,0.14294603320697086,0.0004281719317815624
3.8766016947571154,0.0023490517224031837,0.1437219382444708,0.0004065936078196634
3.881299479667018,0.0023487502555414874,0.14310506189040892,0.00041169971008586767
3.8859968185618015,0.002348517672552175,0.1431365377629905,0.0004310736526627933
3.8906939029871825,0.002348564416885468,0.14301761086392986,0.00040639482015235545
3.8953907480555725,0.002348303836986476,0.14317398273357104,0.00044362003427271654
3.9000871181471557,0.0023481846219228775,0.14298563808194623,0.0004150082806725574
3.904783504863806,0.0023479371850196884,0.1433976350879914,0.00043621371797389444
3.909479284556038,0.0023479510794295333,0.14296995461831494,0.0004373226667012632
3.9141748252314343,0.0023477111767091774,0.14253726198461275,0.0004720640474176713
3.9188699724033955,0.0023475088727022975,0.14390742100992662,0.000426935291684848
3.9235649103841337,0.002347425988997509,0.14362131457509514,0.00041343144425039246
3.928259483314957,0.0023471595055113426,0.1429259869350803,0.00044446929394121747
3.9329538882888597,0.002347141748899606,0.14361366169511697,0.0004208947658552117
3.937647835454416,0.0023468473044019333,0.14294775102917573,0.0004404723116401864
3.9423413353349126,0.0023468380028026647,0.14284663100460293,0.00041834315313556494
3.9470347168530426,0.002346620315939685,0.142914210406377,0.00043360555660595457
3.951727634672672,0.0023464107750710284,0.14414235490802332,0.00044129918074624125
3.956420443339654,0.00234628139231452,0.14406396556074016,0.00043770618820011684
3.961112738354493,0.002346068447930394,0.143595550164848,0.00043397262171969165
3.9657891930501954,0.0023301933170722933,0.1439190532930592,0.0004337950149758996
